report_date,governorate,city,longitude,latitude,issue_type,report_headline,report_detail,text_length,report_category,proximity_to_service,repetition_flag,report_truth
2026-01-15,Red Sea,Marsa Alam,33.857102,27.31921,waste_garbage,[Follow-up] Dead Animal,This is the second time I am reporting The garbage smell is unbearable and attracting insects.,118,business,1,1,Repeated
2025-08-17,Cairo,Downtown Cairo,31.19722,30.102538,water,Burst Pipe,A 4-inch diameter pipe burst in front of Building 25.,64,citizen,1,0,True
2025-06-20,Gharbia,Mahalla,31.050785,30.85681,electricity,Frequent Voltage Drops,I heard rumors about the electricity has been out at Building 9 for hours. but the workers said it was already fixed.,140,citizen,0,0,False
2025-06-19,Cairo,Downtown Cairo,31.27706,29.988012,telecom,No Internet,A cable appears to have been cut near Street 145. It has been like this for two days.,97,citizen,1,0,True
2026-03-05,Luxor,Esna,32.580529,25.640089,road_damage,Damaged Pavement,Road is flooded and completely impassable near Building 46. No one is answering the phone.,107,citizen,1,0,True
2025-04-12,Sohag,Sohag City,31.69168,26.554892,road_damage,Damaged Pavement,Road is flooded and completely impassable near Building 69.,76,citizen,1,0,True
2025-09-16,Sohag,Sohag City,31.633251,26.502818,water,Contaminated Water,A 4-inch diameter pipe burst in front of Building 32. Immediate danger — residents are evacuating.,117,business,1,0,Emergency
2025-06-19,Sohag,Tahta,31.728442,26.613085,waste_garbage,test report,Trash has not b,27,citizen,0,0,Unclear
2025-05-07,Alexandria,El Mandara,29.841189,31.21403,water,Water Leak,Sewage water is flooding the entrance of Street 56.,62,business,1,1,True
2025-05-07,Sohag,Tahta,31.67861,26.620958,telecom,Signal Loss,Mobile signal is completely lost in the Street 62 area. Please help quickly!,88,citizen,1,1,True
2025-11-20,Alexandria,Miami,29.933368,31.241449,gas_issue,I don't know,test,17,business,1,0,Unclear
2025-05-11,Red Sea,Marsa Alam,33.878731,27.298837,water,School Enrollment Question,I want to know how to enroll my child in the nearby school.,86,citizen,0,0,Out_of_scope
2025-09-13,Gharbia,Tanta,30.975112,30.948204,road_damage,Large Pothole,Part of the road near Building 75 has completely collapsed. Immediate danger — residents are evacuating.,118,citizen,0,0,Emergency
2025-07-15,Suez,El Arbaeen,32.537487,30.03355,telecom,test report,The telephone l,27,citizen,0,0,Unclear
2025-11-13,Red Sea,Hurghada,33.785186,27.186728,water,Burst Pipe,Sewage water is flooding the entrance of Street 136.,63,citizen,1,0,True
2025-08-01,Qalyubia,Khusus,31.149224,30.296486,waste_garbage,Health Hazard Waste,Trash has not been collected from Street 137 for a week. The situation is critical and life-threatening.,124,citizen,1,0,Emergency
2025-10-01,Suez,Suez City,32.535272,29.90868,electricity,Frequent Voltage Drops,A technical failure in the 500kVA transformer near Building 70. The structure looks like it may collapse.,128,citizen,1,1,Emergency
2025-07-05,Sharqia,Belbeis,31.426286,30.580378,water,Contaminated Water,I am not sure but maybe a 4-inch diameter pipe burst in front of Building 38. though everything looks fine from outside.,139,business,0,0,False
2025-08-25,Cairo,Maadi,31.245431,30.092516,electricity,Frequent Voltage Drops,A technical failure in the 500kVA transformer near Building 3.,85,citizen,0,0,True
2025-07-23,Giza,Mohandessin,31.150031,29.949161,telecom,Phone Line Dead,A cable appears to have been cut near Street 59.,64,citizen,1,0,True
2025-06-10,Giza,Imbaba,31.254946,30.04506,telecom,Phone Line Dead,The telephone landline has been dead for three days. The building is shaking and cracking.,106,citizen,1,0,Emergency
2025-08-21,Minya,Minya City,30.79766,28.035727,electricity,Transformer Explosion,A technical failure in the 500kVA transformer near Building 14.,85,citizen,1,0,True
2025-04-09,Dakahlia,Mansoura,31.306612,30.97412,water,Neighborhood Security Issue,There are suspicious people gathering near Street 111 at night.,91,citizen,1,0,Out_of_scope
2026-03-09,Alexandria,El Mandara,29.852138,31.248418,electricity,Transformer Explosion,Live wires are exposed on the pole near Street 112. We are suffering badly.,97,citizen,0,0,True
2025-05-03,Cairo,Heliopolis,31.199516,30.057866,waste_garbage,[Follow-up] Garbage Pile,"Still not resolved, I reported this last week: The garbage smell is unbearable and attracting insects.",127,citizen,1,1,Repeated
2026-01-09,Giza,Haram,31.138322,29.942675,telecom,Cable Cut,I heard rumors about the telephone landline has been dead for three days. but the workers said it was already fixed.,126,citizen,0,0,False
2025-12-08,Suez,Ain Sokhna,32.527158,30.041159,gas_issue,Gas Smell,I heard rumors about construction work may have damaged a pipe on Street 86. although my neighbor disagrees.,118,citizen,0,0,False
2026-02-10,Alexandria,Sidi Gaber,29.901158,31.215104,water,No Water Supply,Main supply line is leaking heavily near the valve. Children and elderly people are trapped inside.,115,citizen,1,0,Emergency
2025-06-04,Luxor,Karnak,32.571639,25.641983,telecom,[Follow-up] Signal Loss,This is the second time I am reporting The entire building at Building 10 has no internet since yesterday.,130,citizen,1,1,Repeated
2025-09-01,Dakahlia,Mit Ghamr,31.450734,31.011685,electricity,Power Outage,Repeated outages every night since last week at Street 77.,71,citizen,1,0,True
2025-09-01,Suez,El Arbaeen,32.490405,30.040094,electricity,Traffic Accident Report,"A car accident occurred at Street 116, need police assistance.",86,citizen,1,0,Out_of_scope
2025-07-27,Gharbia,Kafr El Zayat,31.077077,30.952626,telecom,Signal Loss,A cable appears to have been cut near Street 78.,60,citizen,1,0,True
2025-05-15,Alexandria,El Mandara,29.897959,31.256413,gas_issue,!!! URGENT !!! - Suspected Gas Explosion,"URGENT!! Low gas pressure, the heater is not working.",94,citizen,1,0,Emergency
2026-02-15,Gharbia,El Santa,31.010376,30.942613,telecom,[Follow-up] No Internet,This is the second time I am reporting The entire building at Building 16 has no internet since yesterday.,130,citizen,1,1,Repeated
2025-12-22,Sohag,Sohag City,31.621319,26.567766,waste_garbage,Illegal Dumping,Dead carcass in the middle of the road causing a health risk.,77,citizen,1,0,True
2025-06-05,Sharqia,10th of Ramadan City,31.480676,30.550435,telecom,Signal Loss,The entire building at Building 55 has no internet since yesterday.,79,citizen,1,0,True
2025-08-07,Red Sea,Marsa Alam,33.740798,27.312706,waste_garbage,[Follow-up] Health Hazard Waste,Following up on my previous report about Mountains of waste blocking the pavement on Street 119.,128,citizen,1,1,Repeated
2026-03-25,Ismailia,Ismailia City,32.230009,30.563789,telecom,...,Mobile signal i,19,citizen,0,0,Unclear
2026-03-29,Gharbia,Tanta,31.045746,30.819962,gas_issue,Gas Leak,"Low gas pressure, the heater is not working. The whole street is blocked.",82,citizen,1,0,True
2026-01-06,Sohag,Sohag City,31.648256,26.531055,waste_garbage,Dead Animal,Illegal dumping of construction waste near Building 4. I already called before and nothing happened.,112,citizen,1,1,True
2025-11-15,Sharqia,Belbeis,31.506248,30.581671,telecom,Cable Cut,A cable appears to have been cut near Street 58.,58,citizen,1,0,True
2025-12-05,Sharqia,Belbeis,31.492557,30.56247,road_damage,Damaged Pavement,I heard rumors about road is flooded and completely impassable near Building 7. I could be wrong about this.,125,business,0,0,False
2025-04-19,Suez,Ain Sokhna,32.568266,30.016386,waste_garbage,!!! URGENT !!! - Health Hazard Waste,URGENT!! The garbage smell is unbearable and attracting insects.,101,citizen,1,0,Emergency
2026-02-12,Qalyubia,Qalyub,31.179973,30.378262,road_damage,Damaged Pavement,A large pothole on Street 2 is damaging vehicles.,66,citizen,1,0,True
2025-08-10,Aswan,Edfu,32.828206,24.124728,gas_issue,Gas Leak,"A friend said he saw low gas pressure, the heater is not working. but I have not seen it myself.",105,citizen,0,0,False
2026-01-13,Red Sea,Hurghada,33.886929,27.199545,gas_issue,Suspected Gas Explosion,The main gas meter is making a loud whistling sound. Everything is broken.,98,business,0,0,True
2026-01-23,Sharqia,Belbeis,31.548724,30.583605,electricity,I don't know,help,17,citizen,1,0,Unclear
2026-03-04,Luxor,Karnak,32.714234,25.761713,waste_garbage,Trash Accumulation,Dead carcass in the middle of the road causing a health risk. We are suffering badly.,104,citizen,1,0,True
2025-04-28,Luxor,Karnak,32.664889,25.736878,gas_issue,Suspected Gas Explosion,"Low gas pressure, the heater is not working.",68,business,0,0,True
2025-08-23,Sohag,Tahta,31.668664,26.506639,water,No Water Supply,"Water pressure is extremely low, nothing comes from the tap. Immediate danger — residents are evacuating.",121,citizen,0,0,Emergency
2025-05-18,Sohag,Akhmim,31.760032,26.621033,gas_issue,test report,help,16,citizen,1,0,Unclear
2025-12-12,Ismailia,Ismailia City,32.258489,30.563853,telecom,No Internet,The entire building at Building 32 has no internet since yesterday. Children and elderly people are trapped inside. This is a total mess.,149,citizen,1,0,Emergency
2025-11-08,Dakahlia,Mit Ghamr,31.407669,31.101044,electricity,Power Outage,A technical failure in the 500kVA transformer near Building 55.,76,citizen,1,0,True
2025-12-29,Cairo,Shubra,31.231954,30.003659,electricity,Power Outage,Repeated outages every night since last week at Street 44.,71,citizen,1,0,True
2025-09-25,Sohag,Girga,31.688377,26.574838,water,No Water Supply,The water smells terrible and is brown in color.,64,citizen,0,0,True
2025-07-23,Gharbia,Kafr El Zayat,31.04051,30.888436,telecom,Cable Cut,A cable appears to have been cut near Street 108.,59,business,0,0,True
2025-05-28,Sohag,Girga,31.773003,26.59508,water,Sewage Overflow,I heard rumors about a 4-inch diameter pipe burst in front of Building 51. though everything looks fine from outside.,133,citizen,0,0,False
2026-03-09,Giza,6th of October City,31.26034,30.054556,electricity,!!! FIRE !!! - Transformer Explosion,FIRE!! Live wires are exposed on the pole near Street 77.,94,business,0,0,Emergency
2025-08-09,Alexandria,Smouha,29.988407,31.170771,water,Water Leak,"Water pressure is extremely low, nothing comes from the tap. Everything is broken.",93,citizen,1,0,True
2025-11-11,Luxor,Armant,32.706728,25.619753,waste_garbage,Political Complaint,I want to file a complaint about the local council decisions.,81,citizen,1,0,Out_of_scope
2026-03-31,Cairo,Downtown Cairo,31.203243,30.023867,electricity,Transformer Explosion,A technical failure in the 500kVA transformer near Building 54.,85,citizen,1,0,True
2026-01-28,Qalyubia,Shubra El Kheima,31.239968,30.306901,road_damage,Damaged Pavement,A friend said he saw a large pothole on Street 8 is damaging vehicles. although my neighbor disagrees.,119,citizen,0,0,False
2025-07-07,Ismailia,El Qantara,32.260448,30.556727,gas_issue,[Follow-up] Gas Smell,"This is the second time I am reporting Low gas pressure, the heater is not working.",105,citizen,1,1,Repeated
2025-11-26,Luxor,Luxor City,32.707365,25.714594,telecom,Lost Pet,My cat has been missing since yesterday near Building 55.,66,citizen,1,0,Out_of_scope
2026-01-19,Alexandria,Montazah,29.908492,31.142355,telecom,Signal Loss,The entire building at Building 24 has no internet since yesterday.,79,citizen,1,0,True
2025-08-31,Sharqia,Abu Hammad,31.576018,30.516037,road_damage,Damaged Pavement,A large pothole on Street 117 is damaging vehicles.,68,citizen,1,0,True
2025-06-10,Sharqia,10th of Ramadan City,31.41908,30.588457,electricity,[Follow-up] Broken Street Light,I reported this before but it was not fixed: The electricity has been out at Building 71 for hours.,131,citizen,1,1,Repeated
2025-05-11,Ismailia,El Qantara,32.286104,30.624807,electricity,Electric Sparking,A technical failure in the 500kVA transformer near Building 42.,81,citizen,0,0,True
2025-06-29,Giza,6th of October City,31.186078,29.972602,electricity,Electric Sparking,I heard rumors about power surges are damaging appliances in the whole building. but the workers said it was already fixed.,141,business,0,0,False
2025-05-26,Minya,Minya City,30.780756,28.151702,water,Water Leak,Sewage water is flooding the entrance of Street 67. It has been like this for two days.,98,citizen,0,0,True
2025-10-10,Luxor,Luxor City,32.709758,25.653287,electricity,Electric Sparking,A technical failure in the 500kVA transformer near Building 60. We are suffering badly.,105,citizen,1,0,True
2025-07-12,Cairo,Zamalek,31.196303,30.049885,road_damage,Road Collapse,A large pothole on Street 141 is damaging vehicles.,65,citizen,1,0,True
2025-07-05,Cairo,Shubra,31.243166,30.088193,waste_garbage,Garbage Pile,Dead carcass in the middle of the road causing a health risk. The whole street is blocked.,103,citizen,1,0,True
2025-11-14,Red Sea,Marsa Alam,33.813462,27.223666,road_damage,[Follow-up] Damaged Pavement,I reported this before but it was not fixed: The pavement is cracked and very dangerous for pedestrians.,133,citizen,1,1,Repeated
2025-04-09,Gharbia,Kafr El Zayat,31.023333,30.932114,road_damage,???,test,8,citizen,1,1,Unclear
2026-04-03,Sharqia,10th of Ramadan City,31.556278,30.659913,gas_issue,Valve Damage,Neighbors are evacuating due to the strong gas odor.,65,citizen,0,0,True
2025-08-24,Sharqia,10th of Ramadan City,31.44714,30.617604,electricity,Power Outage,I am not sure but maybe live wires are exposed on the pole near Street 27. although my neighbor disagrees.,119,citizen,0,0,False
2025-10-05,Aswan,Edfu,32.927302,24.025183,electricity,Transformer Explosion,Repeated outages every night since last week at Street 20. The situation is critical and life-threatening.,128,citizen,0,1,Emergency
2025-10-13,Cairo,Shubra,31.163474,30.043857,water,[Follow-up] Contaminated Water,Resubmitting my complaint about A 4-inch diameter pipe burst in front of Building 28.,116,citizen,1,1,Repeated
2025-12-11,Minya,Abu Qurqas,30.783503,28.104901,electricity,Marriage Certificate Request,Where can I get a copy of my marriage certificate?,79,citizen,1,1,Out_of_scope
2025-05-18,Giza,Dokki,31.209702,29.986868,waste_garbage,Dead Animal,Illegal dumping of construction waste near Building 28. Children and elderly people are trapped inside. Everything is broken.,137,citizen,0,0,Emergency
2026-03-05,Gharbia,El Santa,30.987457,30.922355,road_damage,Neighborhood Security Issue,There are suspicious people gathering near Street 126 at night.,91,citizen,0,0,Out_of_scope
2025-09-13,Giza,Dokki,31.286168,30.053897,waste_garbage,Garbage Pile,Trash has not been collected from Street 94 for a week.,68,citizen,1,0,True
2025-06-09,Cairo,Heliopolis,31.192981,29.974679,telecom,[Follow-up] No Internet,I reported this before but it was not fixed: Mobile signal is completely lost in the Street 45 area.,124,citizen,1,1,Repeated
2026-03-25,Minya,Beni Mazar,30.827142,28.185646,electricity,Frequent Voltage Drops,The electricity has been out at Building 66 for hours.,77,citizen,1,0,True
2025-10-25,Dakahlia,Talkha,31.346828,31.074649,electricity,!!! CRITICAL !!! - Power Outage,CRITICAL!! A technical failure in the 500kVA transformer near Building 42. Everything is broken.,128,citizen,1,0,Emergency
